box_label,bag_label,cruise,date,location,haul_no,station,species,species_no,bongo,quantity,notes,inv_no,fish_no,length_mm,sex,TO
box#2_2014,Rockfish for SIA 1-6-14 J Field FED,NA,1/28/14,cordell,NA,NA,rosy rockfish,NA,NA,1,tissue sample,inv27,R179,179,NA,NA
box#2_2014,Rockfish for SIA 1-6-14 J Field FED,NA,1/28/14,cordell,NA,NA,speckled rockfish,NA,NA,1,tissue sample,inv27,SP154,405,NA,NA
box#2_2014,Rockfish for SIA 1-6-14 J Field FED,NA,1/28/14,cordell,NA,NA,rosy rockfish,NA,NA,1,tissue sample,inv27,NA,237,NA,NA
box#2_2014,Rockfish for SIA 1-6-14 J Field FED,NA,1/28/14,cordell,NA,NA,rosy rockfish,NA,NA,1,tissue sample,inv27,NA,176,NA,NA
box#2_2014,Rockfish for SIA 1-6-14 J Field FED,NA,1/28/14,cordell,NA,NA,rosy rockfish,NA,NA,1,tissue sample,inv27,NA,168,NA,NA
box#2_2014,Rockfish for SIA 1-6-14 J Field FED,NA,1/28/14,cordell,NA,NA,speckled rockfish,NA,NA,1,tissue sample,inv27,NA,364,NA,NA
box#2_2014,Rockfish for SIA 1-6-14 J Field FED,NA,1/28/14,cordell,NA,NA,speckled rockfish,NA,NA,1,tissue sample,inv27,SP153,377,NA,NA
box#2_2014,John Field isotope muscle tissue samples 1/28/14 rockfish cordell bank,NA,1/28/14,cordell,NA,NA,chilipepper rockfish,NA,NA,1,tissue sample,inv28,NA,468,NA,NA
box#2_2014,John Field isotope muscle tissue samples 1/28/14 rockfish cordell bank,NA,1/28/14,cordell,NA,NA,chilipepper rockfish,NA,NA,1,tissue sample,inv28,NA,441,NA,NA
box#2_2014,John Field isotope muscle tissue samples 1/28/14 rockfish cordell bank,NA,1/28/14,cordell,NA,NA,chilipepper rockfish,NA,NA,1,tissue sample,inv28,NA,375,NA,NA
box#2_2014,John Field isotope muscle tissue samples 1/28/14 rockfish cordell bank,NA,1/28/14,cordell,NA,NA,chilipepper rockfish,NA,NA,1,tissue sample,inv28,NA,465,NA,NA
box#2_2014,John Field isotope muscle tissue samples 1/28/14 rockfish cordell bank,NA,1/28/14,cordell,NA,NA,chilipepper rockfish,NA,NA,1,tissue sample,inv28,NA,454,NA,NA
box#2_2014,John Field isotope muscle tissue samples 1/28/14 rockfish cordell bank,NA,1/28/14,cordell,NA,NA,chilipepper rockfish,NA,NA,1,tissue sample,inv28,NA,438,NA,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,Bg,NA,NA,1,Bg not sure what species?,inv29,BG674,525,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,Bg,NA,NA,1,Bg not sure what species?,inv29,BG675,496,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl424,605,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2432"" not sure which spp",inv29,C2432,323,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl431,635,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl416,680,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl421,675,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,Bg,NA,NA,1,Bg not sure what species?,inv29,BG676,394,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl428,615,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl422,650,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2434"" not sure which spp",inv29,C2434,480,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2431"" not sure which spp",inv29,C2431,475,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,Bg,NA,NA,1,Bg not sure what species?,inv29,BG677,404,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2430"" not sure which spp",inv29,C2430,355,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl412,588,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl407,758,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2433"" not sure which spp",inv29,C2433,465,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2428"" not sure which spp",inv29,C2428,490,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2427"" not sure which spp",inv29,C2427,460,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2435"" not sure which spp",inv29,C2435,460,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,C,NA,NA,1,"""c 2429"" not sure which spp",inv29,C2429,477,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,Bg,NA,NA,1,Bg not sure what species?,inv29,BG679,336,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl429,645,female,NA
box#2_2014,john field 2/24/14 cordell rockfish &sablefish isotope samples,NA,2/24/14,cordell,NA,NA,sablefish,NA,NA,1,"""sabl"" assumed to b sablefish",inv29,Sabl430,660,female,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,R ,NA,NA,1,"""R"" only spp info from spp code?",inv30,R210,185,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,R ,NA,NA,1,"""R"" only spp info from spp code?",inv30,R209,212,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,R ,NA,NA,1,"""R"" only spp info from spp code?",inv30,R211,210,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv30,NB104,335,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,BOC ,NA,NA,1,"""Boc"" only spp info",inv30,BOC236,153,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,BOC ,NA,NA,1,"""Boc"" only spp info",inv30,BOC234,290,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv30,NB106,328,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,BOC,NA,NA,1,"""Boc"" only spp info",inv30,BOC235,212,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,COP,NA,NA,1,"""cop"" only spp info",inv30,COP7,436,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,SY,NA,NA,1,"""sy"" only spp info",inv30,SY18,322,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,COP,NA,NA,1,"""cop"" only spp info",inv30,COP8,430,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv30,NB103,375,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,YT,NA,NA,1,"""YT"" only spp info",inv30,YT1519,342,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,YT,NA,NA,1,"""YT"" only spp info",inv30,YT1513,340,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,SY,NA,NA,1,"""sy"" only spp info",inv30,SY17,295,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,Can,NA,NA,1,"""can"" only spp info",inv30,CAN106,375,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,SY,NA,NA,1,"""sy"" only spp info",inv30,SY19,353,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,YT,NA,NA,1,"""YT"" only spp info",inv30,YT1516,430,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,YT,NA,NA,1,"""YT"" only spp info",inv30,YT1512,345,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,O,NA,NA,1,"""0108"" no other spp info- perhaps first 0 is ""o""?",inv30,O108,496,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,GS,NA,NA,1,"""GS"" only spp info",inv30,GS23,242,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,SY,NA,NA,1,"""sy"" only spp info",inv30,SY16,295,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,R,NA,NA,1,"""R"" only spp info from spp code?",inv30,R213,195,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,R,NA,NA,1,"""R"" only spp info from spp code?",inv30,R212,204,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,COP,NA,NA,1,"""cop"" only spp info",inv30,COP9,432,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,W ,NA,NA,1,"""w"" only spp info",inv30,W368,382,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,YT,NA,NA,1,"""YT"" only spp info",inv30,YT1517,352,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,YT,NA,NA,1,"""YT"" only spp info",inv30,YT1515,319,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,W,NA,NA,1,"""w"" only spp info",inv30,W369,335,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,YT,NA,NA,1,"""YT"" only spp info",inv30,YT1518,312,NA,NA
box#2_2014,John Field Half moon bay 2/24/2014 isotope samples rockfish,NA,2/24/14,half moon bay,NA,NA,CAN,NA,NA,1,"""can"" only spp info",inv30,CAN107,343,NA,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,CAN,NA,NA,1,"""can"" only spp info",inv31,CAN109,378,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,CAN,NA,NA,1,"""can"" only spp info",inv31,CAN108,370,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,CHI ,NA,NA,1,"""chi"" only spp info",inv31,CHI15,266,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,CHI ,NA,NA,1,"""chi"" only spp info",inv31,CHI16,327,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,TB,NA,NA,1,"""tb"" only spp info",inv31,TB152,353,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,TB,NA,NA,1,"spp names tough could b TB151 or T13151""tb"" only spp info",inv31,TB151,346,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB114,378,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,TB,NA,NA,1,"""tb"" only spp info",inv31,TB150,322,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB112,228,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/5/14,farallon island,NA,NA,R,NA,NA,1,"""R"" only spp info from spp code?",inv31,R235,219,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB109,331,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,R,NA,NA,1,"""R"" only spp info from spp code?",inv31,R236,249,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB108,282,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,TB,NA,NA,1,"""tb"" only spp info",inv31,TB150,322,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,R,NA,NA,1,"""R"" only spp info from spp code?",inv31,R234,147,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB110,385,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB107,373,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,BOL,NA,NA,1,"""bol"" only spp info",inv31,BOL237,212,male,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB113,370,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,O,NA,NA,1,"""0209"" no other spp info- perhaps first 0 is ""o""?",inv31,O209,433,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB111,274,female,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,R,NA,NA,1,"""R"" only spp info from spp code?",inv31,R233,249,male,NA
box#2_2014,John Field 3/4/2014 rockfish isotope samples Farallon Islands,NA,3/4/14,farallon island,NA,NA,NB ,NA,NA,1,"""NB"" only spp info",inv31,NB115,323,female,NA
box#2_2014,unidentified squid oct 25 2014 16:15 31 degrees 01.21N 122 deg 21.84 W mantle case?,NA,10/25/14,31 degrees 01.21N 122 deg 21.84 W,NA,NA,unidentified squid,NA,NA,1,mantle case?,inv32,NA,NA,NA,NA
box#2_2014,unidentified squid oct 25 2014 16:15 31 degrees 01.21N 122 deg 21.8414 eye,NA,10/25/14,31 degrees 01.21N 122 deg 21.84 W,NA,NA,unidentified squid,NA,NA,1,eye- put this bag inside other bag with mantle case- both inv 32,inv32,NA,NA,NA,NA
box#2_2014,unidentified squid oct 25 2014 16:15 31 degrees 01.21N 122 deg 21.8414 ovaries,NA,10/25/14,31 degrees 01.21N 122 deg 21.84 W,NA,NA,unidentified squid,NA,NA,1,ovaries-put in same bag inv32,inv32,NA,NA,NA,NA
box#2_2014,Lingcod,1405,5/17/14,NA,58,112,lingcod,NA,NA,5,juv- without heads,inv33,NA,NA,NA,NA
box#2_2014,Lingcod,1405,5/22/14,NA,81,183,lingcod,NA,NA,5,juv- without heads,inv33,NA,NA,NA,NA
box#2_2014,Lingcod,1405,5/18/14,NA,61,116,lingcod,NA,NA,5,juv- without heads,inv33,NA,NA,NA,NA
box#2_2014,Lingcod,1405,5/18/14,NA,59,111,lingcod,NA,NA,2,juv- without heads,inv33,NA,NA,NA,NA
box#1_2013,11/14/2013 T7 SC JS,NA,11/14/13,NA,NA,NA,unknown fish,NA,NA,NA,no idea what spp this is --moved to 2013 box,inv34,NA,NA,NA,NA
box#2_2014,DSJ141006 Squid 37deg16'N 128 deg 57'W IFS,NA,NA,NA,NA,NA,unknown squid,NA,NA,1,no idea what spp or date,inv35,NA,NA,NA,NA
box#2_2014,OS -14-05 Leg 2 BONGO SIA samples 333um,1405,NA,NA,NA,NA,plankton,NA,bongos,NA,This was a large bag of bongo samples that were all frozen together because the bags had leaked- I did NOT go through the individual samples here (although there were probably at least 20 samples)- as it would not have been possible without dethawing which would have been a disastrous mess,inv36,NA,NA,NA,NA
box#2_2014,OS -14-05 Leg 2 BONGO SIA samples 333um,1405,NA,NA,NA,NA,plankton,NA,bongos,NA,This was a large bag of bongo samples that were all frozen together because the bags had leaked- I did NOT go through the individual samples here (although there were probably at least 20 samples)- as it would not have been possible without dethawing which would have been a disastrous mess,inv37,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/24/14,NA,184,45.051,pacific sanddab,NA,NA,5,yoy- lincoln city line,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/24/14,NA,182,NA,rockfish,NA,NA,2,"""Z rockfish""",inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,188,NA,anchovy,NA,NA,2,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,185,NA,pacific sanddab,NA,NA,5,juv,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/26/14,NA,190,NA,blue lanternfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,188,NA,pacific sanddab,NA,NA,4,juv,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/26/14,NA,189,45.553,northern anchovy,NA,NA,3,pre recruit,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/24/14,NA,183,NA,pacific sanddab,NA,NA,1,juv,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/24/14,NA,183,NA,northern lampfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,186,NA,northern lampfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,187,NA,california headlight fish,NA,NA,2,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/26/14,NA,189,NA,pacific sanddab,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/24/14,NA,182,NA,anchovy,NA,NA,2,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/26/14,NA,190,NA,california headlight fish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,186,NA,blue lanternfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,185,NA,california headlight fish,NA,NA,1,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/24/14,NA,182,NA,blue lanternfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,185,NA,northern lampfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/26/14,NA,187,NA,anchovy,NA,NA,4,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,186,NA,california headlight fish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/26/14,NA,190,NA,northern lampfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,186,NA,pacific sanddab,NA,NA,5,juv,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/26/14,NA,190,NA,anchovy,NA,NA,4,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,186,NA,anchovy,NA,NA,3,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/24/14,NA,183,NA,blue lanternfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,187,NA,blue lanternfish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/25/14,NA,187,NA,northern lampfish,NA,NA,4,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins SIA cruise OS-14-05 leg 3 samples,1405,6/24/14,NA,183,NA,california headlight fish,NA,NA,5,NA,inv38,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/16/14,NA,52,444,blue lanternfish,NA,NA,5,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/16/14,NA,52,444,hake,NA,NA,5,juv,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/12/14,NA,37,411,pacific sanddab,NA,NA,5,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/22/14,NA,79,168,hake,NA,NA,4,juv,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/15/14,NA,47,494,northern anchovy,NA,NA,5,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/15/14,NA,47,494,blue lanternfish,NA,NA,5,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/23/14,NA,84,455,northern lampfish,NA,NA,6,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/22/14,NA,81,183,pacific sanddab,NA,NA,5,yoy ,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/12/14,NA,37,411,northern lampfish,NA,NA,6,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/14/14,NA,44,422,northern lampfish,NA,NA,7,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/19/14,NA,65,126,northern lampfish,NA,NA,5,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/16/14,NA,52,444,thetys,NA,NA,1,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/17/14,NA,56,117,northern lampfish,NA,NA,5,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/18/14,NA,63,NA,northern anchovy,NA,NA,1,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/12/14,NA,38,412,california headlight fish,NA,NA,5,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/19/14,NA,67,127,hake ,NA,NA,2,yoy- couldnÍt see date,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/19/14,NA,65,126,pacific sanddab,NA,NA,5,yoy,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/17/14,NA,59,111,anchovy,NA,NA,1,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/15/14,NA,50,442,northern anchovy,NA,NA,7,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/13/14,NA,41,425,northern anchovy,NA,NA,2,NA,inv39,NA,NA,NA,NA
box#2_2014,Hopkins stable isotope samples MWT caught os-14005 may-june 2014,1405,5/23/14,NA,84,455,california headlight fish,NA,NA,4,cant see date,inv39,NA,NA,NA,NA
